"","Nombre","Año","Fecha","URL","Código","Kilómetros","Precio","Precio.anterior","Tipo.de.vehículo","Combustible","Transmisión","Edad","Precio.USD","Kilómetros.miles","make","model","source","MakeModel"
"1103","SUZUKI GRAND NOMADE2.0",2007,"2016-10-26","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2007_35873884.htm",35873884,176000,5750000,NA,"Automóvil","Bencina","Manual",9,8792,176,"Suzuki","GrandNomade","Yapo",NA
"1104","SUZUKI GRAND NOMADEXL7",2005,"2016-10-26","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_v6_35870019.htm",35870019,226000,4e+06,NA,"4x4","Bencina","Automático",11,6116,226,"Suzuki","GrandNomade","Yapo",NA
"1105","SUZUKI GRAND NOMADEXL7",2005,"2016-10-26","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_v6_35870019.htm",35870019,226000,4e+06,NA,"4x4","Bencina","Automático",11,6116,226,"Suzuki","GrandNomade","Yapo",NA
"1106","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2014,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2014_unico_dueno_35848650.htm",35848650,38300,9390000,NA,"Automóvil","Bencina","Manual",2,14357,38.3,"Suzuki","GrandNomade","Yapo",NA
"1107","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2014,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2014_unico_dueno_35848650.htm",35848650,38300,9390000,NA,"Automóvil","Bencina","Manual",2,14357,38.3,"Suzuki","GrandNomade","Yapo",NA
"1108","SUZUKI GRAND NOMADE2.0 AT 4X4",2016,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2016_32648544.htm",32648544,12000,10890000,NA,"4x4","Bencina","Automático",0,16651,12,"Suzuki","GrandNomade","Yapo",NA
"1109","SUZUKI GRAND NOMADE2.0 AT 4X4",2016,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2016_32648544.htm",32648544,12000,10890000,NA,"4x4","Bencina","Automático",0,16651,12,"Suzuki","GrandNomade","Yapo",NA
"1110","SUZUKI GRAND NOMADE2.0 4X4",2013,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2013_32000446.htm",32000446,54000,8390000,8790000,"4x4","Bencina","Manual",3,12828,54,"Suzuki","GrandNomade","Yapo",NA
"1111","SUZUKI GRAND NOMADE2.0 4X4",2013,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2013_32000446.htm",32000446,54000,8390000,8790000,"4x4","Bencina","Manual",3,12828,54,"Suzuki","GrandNomade","Yapo",NA
"1112","SUZUKI GRAND NOMADE2.0",2010,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2010_34927071.htm",34927071,78000,7290000,NA,"4x4","Bencina","Manual",6,11146,78,"Suzuki","GrandNomade","Yapo",NA
"1113","SUZUKI GRAND NOMADE2.0",2010,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2010_34927071.htm",34927071,78000,7290000,NA,"4x4","Bencina","Manual",6,11146,78,"Suzuki","GrandNomade","Yapo",NA
"1114","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2013,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2_4_full_equipo_35841952.htm",35841952,39500,8700000,9100000,"Automóvil","Bencina","Manual",3,13302,39.5,"Suzuki","GrandNomade","Yapo",NA
"1115","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2013,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2_4_full_equipo_35841952.htm",35841952,39500,8700000,9100000,"Automóvil","Bencina","Manual",3,13302,39.5,"Suzuki","GrandNomade","Yapo",NA
"1116","SUZUKI GRAND NOMADE2.0 GLX 4X2",2011,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011_35835779.htm",35835779,102000,7800000,NA,"Automóvil","Bencina","Manual",5,11926,102,"Suzuki","GrandNomade","Yapo",NA
"1117","SUZUKI GRAND NOMADE2.0 GLX 4X2",2011,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011_35835779.htm",35835779,102000,7800000,NA,"Automóvil","Bencina","Manual",5,11926,102,"Suzuki","GrandNomade","Yapo",NA
"1122","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2012,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2012_35831169.htm",35831169,84000,6600000,7400000,"Automóvil","Bencina","Manual",4,10091,84,"Suzuki","GrandNomade","Yapo",NA
"1123","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2012,"2016-10-25","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2012_35831169.htm",35831169,84000,6600000,7400000,"Automóvil","Bencina","Manual",4,10091,84,"Suzuki","GrandNomade","Yapo",NA
"1124","SUZUKI GRAND NOMADE2.0 GLX SPORT 4X4",2010,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2010_35825378.htm",35825378,149000,7600000,NA,"4x4","Bencina","Manual",6,11620,149,"Suzuki","GrandNomade","Yapo",NA
"1125","SUZUKI GRAND NOMADE2.0 GLX SPORT 4X4",2010,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2010_35825378.htm",35825378,149000,7600000,NA,"4x4","Bencina","Manual",6,11620,149,"Suzuki","GrandNomade","Yapo",NA
"1126","SUZUKI GRAND NOMADE2.0 4X4",1999,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_1999_35814618.htm",35814618,208000,3400000,NA,"Automóvil","Bencina","Manual",17,5199,208,"Suzuki","GrandNomade","Yapo",NA
"1127","SUZUKI GRAND NOMADE2.0 4X4",1999,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_1999_35814618.htm",35814618,208000,3400000,NA,"Automóvil","Bencina","Manual",17,5199,208,"Suzuki","GrandNomade","Yapo",NA
"1128","SUZUKI GRAND NOMADE2.4 AT GLX NAV",2013,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2013_35811536.htm",35811536,39000,8850000,9150000,"Automóvil","Bencina","Automático",3,13531,39,"Suzuki","GrandNomade","Yapo",NA
"1129","SUZUKI GRAND NOMADE2.4 AT GLX NAV",2013,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2013_35811536.htm",35811536,39000,8850000,9150000,"Automóvil","Bencina","Automático",3,13531,39,"Suzuki","GrandNomade","Yapo",NA
"1130","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2012,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade__35805880.htm",35805880,56000,8100000,NA,"Automóvil","Bencina","Manual",4,12385,56,"Suzuki","GrandNomade","Yapo",NA
"1131","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2012,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade__35805880.htm",35805880,56000,8100000,NA,"Automóvil","Bencina","Manual",4,12385,56,"Suzuki","GrandNomade","Yapo",NA
"1132","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2011,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011_4x2_excelente_estado_35576419.htm",35576419,67596,7e+06,7200000,"Automóvil","Bencina","Manual",5,10703,67.596,"Suzuki","GrandNomade","Yapo",NA
"1133","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2011,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011_4x2_excelente_estado_35576419.htm",35576419,67596,7e+06,7200000,"Automóvil","Bencina","Manual",5,10703,67.596,"Suzuki","GrandNomade","Yapo",NA
"1134","SUZUKI GRAND NOMADE2.0 GLX 4X4",2007,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2007_35794756.htm",35794756,110000,6100000,NA,"4x4","Bencina","Manual",9,9327,110,"Suzuki","GrandNomade","Yapo",NA
"1135","SUZUKI GRAND NOMADE2.0 GLX 4X4",2007,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2007_35794756.htm",35794756,110000,6100000,NA,"4x4","Bencina","Manual",9,9327,110,"Suzuki","GrandNomade","Yapo",NA
"1136","SUZUKI GRAND NOMADE2.4 GLX NAV",2013,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/camioneta_suzuki_grand_nomade_35794315.htm",35794315,59000,7900000,8300000,"4x4","Bencina","Manual",3,12079,59,"Suzuki","GrandNomade","Yapo",NA
"1137","SUZUKI GRAND NOMADE2.4 GLX NAV",2013,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/camioneta_suzuki_grand_nomade_35794315.htm",35794315,59000,7900000,8300000,"4x4","Bencina","Manual",3,12079,59,"Suzuki","GrandNomade","Yapo",NA
"1138","SUZUKI GRAND NOMADE2.0 4X4",2003,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/vendo_suzuki_gran_nomade__35794087.htm",35794087,156000,3900000,NA,"Automóvil","Bencina","Manual",13,5963,156,"Suzuki","GrandNomade","Yapo",NA
"1139","SUZUKI GRAND NOMADE2.0 4X4",2003,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/vendo_suzuki_gran_nomade__35794087.htm",35794087,156000,3900000,NA,"Automóvil","Bencina","Manual",13,5963,156,"Suzuki","GrandNomade","Yapo",NA
"1140","SUZUKI GRAND NOMADE2.0 4X4",2002,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2002_35793898.htm",35793898,220000,4e+06,NA,"Automóvil","Bencina","Manual",14,6116,220,"Suzuki","GrandNomade","Yapo",NA
"1141","SUZUKI GRAND NOMADE2.0 4X4",2002,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2002_35793898.htm",35793898,220000,4e+06,NA,"Automóvil","Bencina","Manual",14,6116,220,"Suzuki","GrandNomade","Yapo",NA
"1142","SUZUKI GRAND NOMADEGLX SPORT 4X2",2011,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011_35793715.htm",35793715,66000,7400000,NA,"Automóvil","Bencina","Manual",5,11314,66,"Suzuki","GrandNomade","Yapo",NA
"1143","SUZUKI GRAND NOMADEGLX SPORT 4X2",2011,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011_35793715.htm",35793715,66000,7400000,NA,"Automóvil","Bencina","Manual",5,11314,66,"Suzuki","GrandNomade","Yapo",NA
"1146","SUZUKI GRAND NOMADE2.0 4X4",1999,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_1999_33267747.htm",33267747,193818,3831500,3950000,"Automóvil","Bencina","Manual",17,5858,193.818,"Suzuki","GrandNomade","Yapo",NA
"1147","SUZUKI GRAND NOMADE2.0 4X4",1999,"2016-10-24","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_1999_33267747.htm",33267747,193818,3831500,3950000,"Automóvil","Bencina","Manual",17,5858,193.818,"Suzuki","GrandNomade","Yapo",NA
"1148","SUZUKI GRAND NOMADE2.4 GLX NAV",2011,"2016-10-23","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011_35725584.htm",35725584,74000,7600000,NA,"4x4","Bencina","Manual",5,11620,74,"Suzuki","GrandNomade","Yapo",NA
"1149","SUZUKI GRAND NOMADE2.4 GLX NAV",2011,"2016-10-23","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011_35725584.htm",35725584,74000,7600000,NA,"4x4","Bencina","Manual",5,11620,74,"Suzuki","GrandNomade","Yapo",NA
"1150","SUZUKI GRAND NOMADE2.0 AT GLX 4X4",2008,"2016-10-23","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2008_35780004.htm",35780004,141,5800000,NA,"Automóvil","Bencina","Automático",8,8868,0.141,"Suzuki","GrandNomade","Yapo",NA
"1151","SUZUKI GRAND NOMADE2.0 AT GLX 4X4",2008,"2016-10-23","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2008_35780004.htm",35780004,141,5800000,NA,"Automóvil","Bencina","Automático",8,8868,0.141,"Suzuki","GrandNomade","Yapo",NA
"1152","SUZUKI GRAND NOMADEGLX SPORT 4X4",2013,"2016-10-23","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_4x4_35759014.htm",35759014,21000,8900000,9100000,"4x4","Bencina","Manual",3,13608,21,"Suzuki","GrandNomade","Yapo",NA
"1153","SUZUKI GRAND NOMADEGLX SPORT 4X4",2013,"2016-10-23","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_4x4_35759014.htm",35759014,21000,8900000,9100000,"4x4","Bencina","Manual",3,13608,21,"Suzuki","GrandNomade","Yapo",NA
"1154","SUZUKI GRAND NOMADE2.0 GLX 4X4",2007,"2016-10-22","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2007_35753371.htm",35753371,124065,5570000,NA,"4x4","Bencina","Manual",9,8516,124.065,"Suzuki","GrandNomade","Yapo",NA
"1155","SUZUKI GRAND NOMADE2.0 GLX 4X4",2007,"2016-10-22","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2007_35753371.htm",35753371,124065,5570000,NA,"4x4","Bencina","Manual",9,8516,124.065,"Suzuki","GrandNomade","Yapo",NA
"1156","SUZUKI GRAND NOMADE2.0 GLX 4X4",2008,"2016-10-22","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2008_35732736.htm",35732736,119000,6400000,NA,"4x4","Bencina","Manual",8,9785,119,"Suzuki","GrandNomade","Yapo",NA
"1157","SUZUKI GRAND NOMADE2.0 GLX 4X4",2008,"2016-10-22","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2008_35732736.htm",35732736,119000,6400000,NA,"4x4","Bencina","Manual",8,9785,119,"Suzuki","GrandNomade","Yapo",NA
"1158","SUZUKI GRAND NOMADE2.0 AT 4X4",2008,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_nomade__35724818.htm",35724818,147000,6500000,NA,"Automóvil","Bencina","Automático",8,9938,147,"Suzuki","GrandNomade","Yapo",NA
"1159","SUZUKI GRAND NOMADE2.0 AT 4X4",2008,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_nomade__35724818.htm",35724818,147000,6500000,NA,"Automóvil","Bencina","Automático",8,9938,147,"Suzuki","GrandNomade","Yapo",NA
"1160","SUZUKI GRAND NOMADE2.5 (AB ABS)",1999,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_1999_35723512.htm",35723512,2e+05,3290000,NA,"4x4","Bencina","Manual",17,5030,200,"Suzuki","GrandNomade","Yapo",NA
"1161","SUZUKI GRAND NOMADE2.5 (AB ABS)",1999,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_1999_35723512.htm",35723512,2e+05,3290000,NA,"4x4","Bencina","Manual",17,5030,200,"Suzuki","GrandNomade","Yapo",NA
"1162","SUZUKI GRAND NOMADE2.7 GLX SPORT 4X4",2006,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_xl7_4x4_aut_2006_35721725.htm",35721725,136820,5690000,NA,"Automóvil","Bencina","Automático",10,8700,136.82,"Suzuki","GrandNomade","Yapo",NA
"1163","SUZUKI GRAND NOMADE2.7 GLX SPORT 4X4",2006,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_xl7_4x4_aut_2006_35721725.htm",35721725,136820,5690000,NA,"Automóvil","Bencina","Automático",10,8700,136.82,"Suzuki","GrandNomade","Yapo",NA
"1164","SUZUKI GRAND NOMADE2.0 GLX 4X2",2008,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_impecable__35707441.htm",35707441,112000,6600000,6700000,"4x4","Bencina","Manual",8,10091,112,"Suzuki","GrandNomade","Yapo",NA
"1165","SUZUKI GRAND NOMADE2.0 GLX 4X2",2008,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_impecable__35707441.htm",35707441,112000,6600000,6700000,"4x4","Bencina","Manual",8,10091,112,"Suzuki","GrandNomade","Yapo",NA
"1168","SUZUKI GRAND NOMADE2.0",2003,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2003_35706830.htm",35706830,133300,4e+06,NA,"4x4","Bencina","Manual",13,6116,133.3,"Suzuki","GrandNomade","Yapo",NA
"1169","SUZUKI GRAND NOMADE2.0",2003,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2003_35706830.htm",35706830,133300,4e+06,NA,"4x4","Bencina","Manual",13,6116,133.3,"Suzuki","GrandNomade","Yapo",NA
"1170","SUZUKI GRAND NOMADEGLX SPORT 4X4",2009,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2009_glx_sport_2_4_33149165.htm",33149165,126000,7200000,8100000,"Automóvil","Bencina","Manual",7,11009,126,"Suzuki","GrandNomade","Yapo",NA
"1171","SUZUKI GRAND NOMADEGLX SPORT 4X4",2009,"2016-10-21","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2009_glx_sport_2_4_33149165.htm",33149165,126000,7200000,8100000,"Automóvil","Bencina","Manual",7,11009,126,"Suzuki","GrandNomade","Yapo",NA
"1172","SUZUKI GRAND NOMADE2.0 4X4",2005,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/vendo_suzuki_gran_nomade__35698158.htm",35698158,180000,4850000,NA,"4x4","Bencina","Manual",11,7416,180,"Suzuki","GrandNomade","Yapo",NA
"1173","SUZUKI GRAND NOMADE2.0 4X4",2005,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/vendo_suzuki_gran_nomade__35698158.htm",35698158,180000,4850000,NA,"4x4","Bencina","Manual",11,7416,180,"Suzuki","GrandNomade","Yapo",NA
"1174","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2011,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/auto_35693563.htm",35693563,77000,7500000,NA,"Camioneta","Bencina","Manual",5,11467,77,"Suzuki","GrandNomade","Yapo",NA
"1175","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2011,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/auto_35693563.htm",35693563,77000,7500000,NA,"Camioneta","Bencina","Manual",5,11467,77,"Suzuki","GrandNomade","Yapo",NA
"1176","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2016,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2016_2wd_2_4_35690581.htm",35690581,10500,9300000,NA,"4x4","Bencina","Manual",0,14220,10.5,"Suzuki","GrandNomade","Yapo",NA
"1177","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2016,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2016_2wd_2_4_35690581.htm",35690581,10500,9300000,NA,"4x4","Bencina","Manual",0,14220,10.5,"Suzuki","GrandNomade","Yapo",NA
"1178","SUZUKI GRAND NOMADE2.0 GLX 4X4",2010,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2010_4x4_at_35690222.htm",35690222,94000,7490000,NA,"Automóvil","Bencina","Automático",6,11452,94,"Suzuki","GrandNomade","Yapo",NA
"1179","SUZUKI GRAND NOMADE2.0 GLX 4X4",2010,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2010_4x4_at_35690222.htm",35690222,94000,7490000,NA,"Automóvil","Bencina","Automático",6,11452,94,"Suzuki","GrandNomade","Yapo",NA
"1180","SUZUKI GRAND NOMADEGLX 4X4",2002,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/camioneta_suzuki_xl7_35460841.htm",35460841,254000,4100000,NA,"Automóvil","Bencina","Automático",14,6269,254,"Suzuki","GrandNomade","Yapo",NA
"1181","SUZUKI GRAND NOMADEGLX 4X4",2002,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/camioneta_suzuki_xl7_35460841.htm",35460841,254000,4100000,NA,"Automóvil","Bencina","Automático",14,6269,254,"Suzuki","GrandNomade","Yapo",NA
"1182","SUZUKI GRAND NOMADE2.0 GLX SPORT 4X4",2006,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_nomade_35679873.htm",35679873,110000,5700000,NA,"Camioneta","Bencina","Manual",10,8715,110,"Suzuki","GrandNomade","Yapo",NA
"1183","SUZUKI GRAND NOMADE2.0 GLX SPORT 4X4",2006,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_nomade_35679873.htm",35679873,110000,5700000,NA,"Camioneta","Bencina","Manual",10,8715,110,"Suzuki","GrandNomade","Yapo",NA
"1184","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2011,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011__impecable_estado_34635641.htm",34635641,93400,7150000,7990000,"Automóvil","Bencina","Manual",5,10932,93.4,"Suzuki","GrandNomade","Yapo",NA
"1185","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2011,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2011__impecable_estado_34635641.htm",34635641,93400,7150000,7990000,"Automóvil","Bencina","Manual",5,10932,93.4,"Suzuki","GrandNomade","Yapo",NA
"1186","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2012,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2_4_rebajado_esta_semana_35672896.htm",35672896,61000,7450000,7690000,"Camioneta","Bencina","Manual",4,11391,61,"Suzuki","GrandNomade","Yapo",NA
"1187","SUZUKI GRAND NOMADE2.4 2WD GLX SPORT",2012,"2016-10-20","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2_4_rebajado_esta_semana_35672896.htm",35672896,61000,7450000,7690000,"Camioneta","Bencina","Manual",4,11391,61,"Suzuki","GrandNomade","Yapo",NA
"1190","SUZUKI GRAND NOMADE2.0 4X4",2006,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_4x4_2006_35665803.htm",35665803,170000,5100000,NA,"4x4","Bencina","Manual",10,7798,170,"Suzuki","GrandNomade","Yapo",NA
"1191","SUZUKI GRAND NOMADE2.0 4X4",2006,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_4x4_2006_35665803.htm",35665803,170000,5100000,NA,"4x4","Bencina","Manual",10,7798,170,"Suzuki","GrandNomade","Yapo",NA
"1192","SUZUKI GRAND NOMADE2.0 4X4",2008,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_nomade_35662175.htm",35662175,99,6500000,NA,"Automóvil","Bencina","Manual",8,9938,0.099,"Suzuki","GrandNomade","Yapo",NA
"1193","SUZUKI GRAND NOMADE2.0 4X4",2008,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_gran_nomade_35662175.htm",35662175,99,6500000,NA,"Automóvil","Bencina","Manual",8,9938,0.099,"Suzuki","GrandNomade","Yapo",NA
"1194","SUZUKI GRAND NOMADE2.0 GLX 4X2",2014,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2014_35412333.htm",35412333,30000,9790000,NA,"Camioneta","Bencina","Automático",2,14969,30,"Suzuki","GrandNomade","Yapo",NA
"1195","SUZUKI GRAND NOMADE2.0 GLX 4X2",2014,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2014_35412333.htm",35412333,30000,9790000,NA,"Camioneta","Bencina","Automático",2,14969,30,"Suzuki","GrandNomade","Yapo",NA
"1196","SUZUKI GRAND NOMADE2.0 4X4",2006,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2006_33066055.htm",33066055,177500,4790000,5380000,"4x4","Bencina","Manual",10,7324,177.5,"Suzuki","GrandNomade","Yapo",NA
"1197","SUZUKI GRAND NOMADE2.0 4X4",2006,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2006_33066055.htm",33066055,177500,4790000,5380000,"4x4","Bencina","Manual",10,7324,177.5,"Suzuki","GrandNomade","Yapo",NA
"1198","SUZUKI GRAND NOMADE2.0 GLX 4X2",2010,"2016-10-19","http://www.yapo.cl/region_metropolitana/autos/suzuki_grand_nomade_2_0_glx_full_35643013.htm",35643013,106000,7250000,NA,"Camioneta","Bencina","Manual",6,11085,106,"Suzuki","GrandNomade","Yapo",NA
